ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
159826608,01/01/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,Q,105,0,18-24,M,BLACK,1056982,185384,40.675222446,-73.737793985
159826594,01/01/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 140100A,M,K,67,0,25-44,M,BLACK,1006807,175875,40.649392388,-73.918712383
159824774,01/01/2017,802,ALCOHOLIC BEVERAGE CONTROL LAW,346,ALCOHOLIC BEVERAGE CONTROL LAW,ABC0064B00,M,K,77,0,45-64,M,BLACK,998741,186453,40.678443525,-73.947757228
159826595,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,78,0,25-44,M,ASIAN/PAC.ISL,989166,184833,40.674007486,-73.982279032
159826614,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,110,0,18-24,F,WHITE,1022289,208016,40.737558931,-73.862738206
159830444,01/01/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,M,34,0,25-44,M,BLACK,1002899,248375,40.848395598,-73.932594669
159824169,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,44,0,45-64,M,BLACK HISPANIC,1006194,244489,40.837722094,-73.920697617
159841187,01/01/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,Q,105,0,45-64,F,BLACK,1054148,187132,40.680043123,-73.747992703
159826760,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,32,0,25-44,M,BLACK,1001374,238163,40.820369696,-73.938132846
159840212,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,30,0,18-24,M,BLACK,1000124,240833,40.827700422,-73.942642749
159840237,01/01/2017,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1702500,F,B,40,0,25-44,M,WHITE HISPANIC,1006669,233631,40.807918773,-73.919017282
159840240,01/01/2017,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,Q,102,0,25-44,M,WHITE HISPANIC,1034424,195429,40.702950201,-73.81904315
159840611,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,104,0,25-44,F,WHITE HISPANIC,1012816,206552,40.733576283,-73.896927584
159826957,01/01/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650102,M,Q,101,0,45-64,M,BLACK,1049596,156578,40.596213982,-73.764700204
159826770,01/01/2017,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,M,7,0,25-44,M,ASIAN/PAC.ISL,987559,201831,40.720663793,-73.988063995
159826749,01/01/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 265031B,F,K,67,0,18-24,M,BLACK,1000442,172522,40.64020305,-73.941658085
159826747,01/01/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 140100E,M,K,94,0,45-64,M,WHITE HISPANIC,1001366,200586,40.717230631,-73.938257439
159826598,01/01/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,K,68,0,25-44,F,WHITE,978367,167279,40.625824968,-74.021194624
159824787,01/01/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,23,0,25-44,M,BLACK HISPANIC,998559,229002,40.795230291,-73.948322897
159823584,01/01/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,49,2,25-44,M,BLACK,1022649,253078,40.861240119,-73.861181471
159826583,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,40,2,25-44,M,BLACK,1007157,238626,40.821627397,-73.917237434
159826590,01/01/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,76,0,18-24,F,BLACK,984297,184905,40.674206473,-73.999832007
159826617,01/01/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,S,123,0,25-44,F,WHITE,918975,130338,40.524190992,-74.234793755
159826750,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,78,0,25-44,F,BLACK,988260,183406,40.670091146,-73.985546054
159824775,01/01/2017,862,"ADM.CODE,UNCLASSIFIED VIOLATION",675,ADMINISTRATIVE CODE,AC 010125B,V,K,79,0,25-44,M,BLACK,999670,189139,40.685814415,-73.944401771
159826584,01/01/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,B,41,0,25-44,M,WHITE HISPANIC,1014632,238397,40.82097631,-73.890230985
159826585,01/01/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,B,41,0,25-44,M,WHITE HISPANIC,1014632,238397,40.82097631,-73.890230985
159826603,01/01/2017,708,"IMPERSONATION 1, POLICE OFFICER",126,MISCELLANEOUS PENAL LAW,PL 1902601,F,M,19,0,25-44,M,ASIAN/PAC.ISL,997839,225593,40.785874639,-73.950930153
159826604,01/01/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,M,28,0,25-44,F,BLACK,997420,230532,40.799431496,-73.952433522
159826740,01/01/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,B,52,0,18-24,M,BLACK,1012721,253539,40.862543023,-73.897071158
159840209,01/01/2017,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,K,79,0,18-24,F,BLACK,999634,190253,40.688872153,-73.944529032
159838032,01/01/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553001,F,M,19,0,18-24,F,WHITE HISPANIC,992359,217816,40.764535539,-73.970728388
159838022,01/01/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL0512000,M,K,75,0,45-64,M,BLACK,1019830,182162,40.666606062,-73.871748052
159842809,01/01/2017,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,Q,104,0,45-64,M,WHITE HISPANIC,1012816,206552,40.733576283,-73.896927584
159826775,01/01/2017,862,"ADM.CODE,UNCLASSIFIED VIOLATION",675,ADMINISTRATIVE CODE,AC 010125B,V,Q,113,0,25-44,M,BLACK,1045636,192202,40.69402219,-73.778635352
159826766,01/01/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 121110A,M,M,17,0,18-24,M,WHITE HISPANIC,990723,212236,40.749221209,-73.976639632
159826601,01/01/2017,173,"SEXUAL ABUSE 3,2",233,SEX CRIMES,PL 1305200,M,M,14,0,25-44,M,BLACK,985679,213954,40.753938938,-73.994843655
159824168,01/01/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,B,46,0,45-64,F,WHITE HISPANIC,1010049,252090,40.858574169,-73.906736725
159837302,01/01/2017,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450003,M,Q,102,0,45-64,M,ASIAN/PAC.ISL,1031076,193779,40.698439694,-73.831129539
159838019,01/01/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,K,73,0,25-44,M,BLACK HISPANIC,1009835,184539,40.673164918,-73.90776746
159840199,01/01/2017,748,"CONTEMPT,CRIMINAL",359,OFFENSES AGAINST PUBLIC ADMINI,PL 2155003,M,B,42,0,25-44,M,BLACK,1008691,238872,40.822298485,-73.911694131
159840211,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,71,0,25-44,M,BLACK,1002904,181999,40.666210502,-73.932760748
159840592,01/01/2017,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,B,41,0,25-44,M,BLACK,1011843,236395,40.815490537,-73.900315892
159827298,01/01/2017,849,"NY STATE LAWS,UNCLASSIFIED VIOLATION",677,OTHER STATE LAWS,LOC000000V,V,K,72,0,25-44,M,WHITE HISPANIC,982475,176931,40.652319425,-74.006398322
159838006,01/01/2017,198,CRIMINAL CONTEMPT 1,126,MISCELLANEOUS PENAL LAW,PL 21551B1,F,B,44,0,25-44,M,BLACK,1006962,242668,40.832722034,-73.917928296
159827143,01/01/2017,879,"ADM.CODE,UNCLASSIFIED VIOLATIO",675,ADMINISTRATIVE CODE,AC 0161186,V,K,77,0,25-44,M,BLACK,994576,187276,40.680708312,-73.962771986
159831261,01/01/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,K,60,0,18-24,M,BLACK,984092,149560,40.577191856,-74.00057021
159831266,01/01/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 2650303,F,M,32,2,<18,M,BLACK,1000641,237827,40.819448861,-73.940781977
159831274,01/01/2017,269,"MISCHIEF,CRIMINAL,    UNCL 2ND DEG 3RD DEG",121,CRIMINAL MISCHIEF & RELATED OF,PL 1450500,F,Q,115,0,25-44,M,WHITE HISPANIC,1020309,216978,40.762165632,-73.869834946
159831892,01/01/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,5,0,45-64,M,BLACK,984679,199737,40.714916872,-73.998453932
159831897,01/01/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,109,0,25-44,M,BLACK HISPANIC,1031631,216161,40.759869755,-73.828970412
159835572,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,52,0,25-44,M,BLACK HISPANIC,1013141,254267,40.864539798,-73.895549609
159835587,01/01/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553004,F,Q,115,0,25-44,M,BLACK,1024066,215549,40.758227277,-73.856281338
159837304,01/01/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,Q,114,97,25-44,F,BLACK,1002018,213258,40.75201086,-73.935871961
159826758,01/01/2017,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,M,30,0,18-24,M,WHITE HISPANIC,997664,239771,40.824789612,-73.951533771
159826931,01/01/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,B,52,0,18-24,M,BLACK,1012721,253539,40.862543023,-73.897071158
159826963,01/01/2017,759,"PUBLIC ADMINISTATION,UNCLASS MISDEMEAN 4",359,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,Q,113,0,18-24,F,BLACK,1040288,182451,40.667293453,-73.798001965
159826945,01/01/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,19,0,25-44,F,BLACK,994382,216844,40.761865562,-73.963426929
159840245,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,103,0,45-64,M,AMER IND,1038223,190607,40.689692606,-73.805380302
159827154,01/01/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,K,70,0,18-24,M,WHITE HISPANIC,994132,167373,40.626079422,-73.964401947
159827158,01/01/2017,848,"NY STATE LAWS,UNCLASSIFIED MISDEMEANOR",364,OTHER STATE LAWS (NON PENAL LA,LOC00000AM,M,K,67,0,25-44,M,BLACK,1006602,175715,40.648953743,-73.919451676
159827159,01/01/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,M,9,0,25-44,M,BLACK,990972,201260,40.719094601,-73.975751926
159827292,01/01/2017,268,"MISCHIEF,CRIMINAL,    UNCL 2ND",121,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,B,43,0,25-44,M,BLACK HISPANIC,1022012,236538,40.815845418,-73.863577471
159829765,01/01/2017,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1704001,F,K,69,0,18-24,M,BLACK,1010382,173242,40.642155547,-73.905839302
159829773,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,23,2,25-44,M,WHITE HISPANIC,998437,228299,40.793300943,-73.948764998
159831258,01/01/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 160102A,F,B,46,0,25-44,M,BLACK,1011751,250275,40.853587401,-73.900591356
159831262,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,77,0,18-24,M,WHITE,996651,186731,40.679209747,-73.955291765
159831889,01/01/2017,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,K,63,0,25-44,M,BLACK,1000448,168068,40.627977755,-73.941647157
159832613,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,70,0,<18,M,WHITE,991434,170093,40.633547848,-73.974118484
159833642,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL1192UM1,M,K,75,0,25-44,M,BLACK,1013136,184082,40.671900401,-73.895869317
159835576,01/01/2017,122,"HOMICIDE, NEGLIGENT, VEHICLE,",102,HOMICIDE-NEGLIGENT-VEHICLE,PL 1251201,F,K,62,0,18-24,M,WHITE HISPANIC,990936,160968,40.608502011,-73.975921745
159835586,01/01/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553001,F,M,14,0,<18,M,BLACK,987220,212676,40.750430768,-73.989282176
159837289,01/01/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,44,1,18-24,M,WHITE HISPANIC,1004749,240880,40.827819901,-73.925930756
159838029,01/01/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,M,17,1,25-44,M,WHITE,990886,213048,40.751449824,-73.976050545
159838031,01/01/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,28,0,45-64,M,WHITE HISPANIC,999477,233821,40.808455592,-73.94499651
159838713,01/01/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL0512000,M,K,73,0,25-44,M,BLACK,1010078,177827,40.654741266,-73.906917157
159839406,01/01/2017,209,"BURGLARS TOOLS,UNCLASSIFIED",231,BURGLAR'S TOOLS,PL 1403500,M,M,20,0,25-44,M,BLACK,989208,221350,40.774237779,-73.982100724
159840146,01/01/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,94,0,25-44,M,WHITE HISPANIC,997283,204370,40.727623753,-73.952979064
159840150,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,34,0,25-44,M,BLACK HISPANIC,1002173,249401,40.851213168,-73.935216052
159840208,01/01/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,70,0,45-64,M,BLACK,995871,175003,40.647020039,-73.958124133
159838729,01/01/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,S,121,0,<18,F,WHITE,937077,149100,40.575803739,-74.169812399
159838714,01/01/2017,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,DANGEROUS DRUGS,PL 2201601,F,K,73,0,45-64,M,BLACK,1009850,181614,40.665136405,-73.907724493
159831271,01/01/2017,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER TRAFFIC INFRACTION,VTL1192AI1,V,M,25,0,25-44,F,WHITE,1003297,231385,40.801762034,-73.931204327
159826946,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,18,0,18-24,M,WHITE,990369,217381,40.763343177,-73.977912578
159826947,01/01/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553004,F,M,18,0,25-44,M,BLACK,988648,215208,40.757379872,-73.984126607
159826948,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,18,0,25-44,M,WHITE,989780,218177,40.76552838,-73.980038144
159827139,01/01/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,B,44,0,25-44,M,BLACK,1006056,244650,40.838164334,-73.921195815
159826776,01/01/2017,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881,OTHER TRAFFIC INFRACTION,VTL051101A,V,S,123,0,18-24,M,WHITE,918975,130338,40.524190992,-74.234793755
159826966,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,S,121,0,25-44,M,BLACK,937282,165404,40.620555936,-74.169187809
159827169,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,123,0,25-44,M,WHITE,935362,136326,40.540732336,-74.175893617
159828201,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,77,0,45-64,M,BLACK,999203,184220,40.672313676,-73.946096539
159829771,01/01/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401000,M,K,60,0,25-44,M,BLACK,984421,148363,40.573906324,-73.999385899
159831893,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL1192U2C,M,M,26,0,45-64,M,BLACK HISPANIC,996175,236405,40.815553027,-73.956919829
159838038,01/01/2017,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881,OTHER TRAFFIC INFRACTION,VTL051101A,V,S,122,0,25-44,M,BLACK,958863,158512,40.601726946,-74.09142371
159831900,01/01/2017,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201500,M,S,121,0,25-44,M,BLACK,943584,169720,40.632433603,-74.146513031
159834525,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,47,0,18-24,M,BLACK HISPANIC,1026486,262591,40.887332818,-73.847250013
159834542,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200002,M,Q,102,0,25-44,F,WHITE HISPANIC,1024494,192026,40.693660501,-73.854877096
159837288,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,44,0,25-44,F,BLACK HISPANIC,1006537,244511,40.837781618,-73.919457971
159827146,01/01/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,K,83,0,45-64,M,BLACK,1002384,193447,40.697633736,-73.934604347
159838010,01/01/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,K,67,0,45-64,M,BLACK,1008224,177078,40.652690638,-73.913601643
159838012,01/01/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,90,0,25-44,M,BLACK,995704,195020,40.701962421,-73.958691919
159838021,01/01/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,75,0,18-24,F,BLACK,1020754,176733,40.651700904,-73.868446751
159838030,01/01/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,M,26,0,18-24,M,WHITE HISPANIC,994488,235340,40.812632015,-73.963016104
159826940,01/01/2017,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,K,79,0,25-44,M,BLACK,996546,187436,40.681144959,-73.955669038
159826965,01/01/2017,269,"MISCHIEF,CRIMINAL,    UNCL 2ND DEG 3RD DEG",121,CRIMINAL MISCHIEF & RELATED OF,PL 1450500,F,Q,106,0,18-24,M,BLACK,1034335,185820,40.676576263,-73.819435574
159842965,01/01/2017,490,"STOLEN PROPERTY 3,POSSESSION",232,POSSESSION OF STOLEN PROPERTY,PL 1654000,M,Q,113,0,18-24,M,BLACK,1047431,187688,40.681619702,-73.772204702
159829780,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,115,0,25-44,M,WHITE HISPANIC,1022974,212656,40.750291585,-73.860239683
159832612,01/01/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL0512000,M,K,84,0,25-44,M,BLACK,989005,194801,40.701367451,-73.982852411
159831899,01/01/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,104,0,25-44,M,WHITE HISPANIC,1008811,194221,40.699742682,-73.911423687
159831268,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,24,0,25-44,F,BLACK HISPANIC,991885,227972,40.792411505,-73.972427963
159831267,01/01/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 265031B,F,M,32,2,25-44,F,BLACK,1000641,237827,40.819448861,-73.940781977
159830447,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,M,34,0,25-44,M,WHITE HISPANIC,1006901,254647,40.865600998,-73.91810826
159829782,01/01/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 2155100,F,Q,113,3,25-44,M,WHITE HISPANIC,1046315,187088,40.679980738,-73.776233907
159829768,01/01/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,K,69,0,25-44,M,BLACK,1013375,176522,40.651149097,-73.895040392
159828867,01/01/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,1,1,18-24,F,BLACK,980614,195613,40.70359673,-74.013115216
159828207,01/01/2017,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,Q,113,0,25-44,M,BLACK,1041697,185409,40.675403449,-73.792897771
159842959,01/01/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,M,30,0,18-24,F,BLACK,1000124,240833,40.827700422,-73.942642749
159840608,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,101,0,25-44,F,BLACK,1047439,156663,40.596462931,-73.772466409
159840607,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,101,0,25-44,F,BLACK,1047439,156663,40.596462931,-73.772466409
159840155,01/01/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,S,122,0,25-44,M,WHITE,943696,136930,40.542432219,-74.145912732
159827144,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,68,0,25-44,M,BLACK HISPANIC,977002,168178,40.628291523,-74.026112925
159827151,01/01/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,K,70,0,45-64,M,BLACK,995107,175859,40.649370543,-73.960875898
159827293,01/01/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200600,F,B,47,0,25-44,M,BLACK,1024399,266423,40.897860173,-73.854774903
159827295,01/01/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,K,84,1,45-64,M,BLACK,988089,190305,40.689027417,-73.986158552
159827296,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,68,0,25-44,M,WHITE,976501,167896,40.627517067,-74.027917493
159828875,01/01/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601001,F,Q,109,0,25-44,M,BLACK HISPANIC,1036829,220143,40.770769908,-73.810176117
159829760,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,71,0,25-44,M,BLACK,1002180,182672,40.668059233,-73.935368707
159829772,01/01/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,75,0,25-44,M,WHITE HISPANIC,1015847,188333,40.683559167,-73.88607642
159832615,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,18,0,18-24,M,WHITE,989166,215214,40.757396067,-73.982256851
159833649,01/01/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,1,0,45-64,M,AMER IND,981134,199864,40.715264918,-74.011241727
159835583,01/01/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,M,18,0,45-64,M,WHITE HISPANIC,988696,216220,40.760157529,-73.983952679
159838722,01/01/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,M,14,0,25-44,M,BLACK HISPANIC,986631,214350,40.755025653,-73.991407391
159824773,01/01/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL1192UM1,M,K,63,0,25-44,M,WHITE,1009816,156637,40.596579945,-73.907941661
159826589,01/01/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,K,67,0,25-44,M,WHITE HISPANIC,1003842,176803,40.651946602,-73.929394707
159826606,01/01/2017,707,"IMPERSONATION 2, PUBLIC SERVANT",340,FRAUDS,PL 1902300,M,M,9,0,18-24,M,WHITE,986578,204044,40.726738256,-73.991602257
159826943,01/01/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,K,72,0,25-44,M,WHITE HISPANIC,987747,180547,40.662244042,-73.987396817
