ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
172801139,12/20/2017,508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",235,DANGEROUS DRUGS,PL 2205001,M,M,25,97,25-44,M,WHITE HISPANIC,1004138,226326,40.787874599,-73.928181646
172831085,12/20/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,34,0,25-44,F,WHITE HISPANIC,1006680,255085,40.866803739,-73.918905804
172831078,12/20/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,K,75,2,25-44,M,BLACK HISPANIC,1019847,184424,40.672814673,-73.871674829
172831083,12/20/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,M,14,3,45-64,M,BLACK,986882,214802,40.756266207,-73.990501248
172770254,12/19/2017,748,"CONTEMPT,CRIMINAL",359,OFFENSES AGAINST PUBLIC ADMINI,PL 2155001,M,Q,113,0,25-44,M,BLACK,1046405,187113,40.680048726,-73.775909194
172749330,12/19/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,60,1,25-44,M,BLACK,989472,148971,40.57557363,-73.981203625
172788453,12/19/2017,661,"LEWDNESS,PUBLIC",361,OFF. AGNST PUB ORD SENSBLTY &,PL 2450000,M,K,67,0,18-24,M,BLACK,1004500,180655,40.662518015,-73.927011804
172788454,12/19/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 2650303,F,K,84,1,18-24,M,BLACK,988381,190867,40.690569846,-73.985105296
172788463,12/19/2017,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881,OTHER TRAFFIC INFRACTION,VTL051101A,V,M,32,0,25-44,M,BLACK,1001559,237614,40.818862484,-73.937465861
172791364,12/19/2017,291,"CONSPIRACY 4, 3",126,MISCELLANEOUS PENAL LAW,PL 1051001,F,B,42,0,25-44,M,WHITE HISPANIC,1012019,245445,40.84032964,-73.899642599
172788640,12/19/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,40,2,18-24,F,BLACK,1006699,233128,40.806538101,-73.918910596
172759449,12/19/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553001,F,K,73,0,<18,M,BLACK,1008228,183789,40.671110834,-73.913563363
172759448,12/19/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,K,62,0,25-44,M,WHITE,983503,158624,40.602070698,-74.002691509
172755984,12/19/2017,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,DANGEROUS DRUGS,PL 2201601,F,S,122,0,25-44,M,WHITE,943598,135643,40.538899202,-74.1462576
172754454,12/19/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,106,0,45-64,M,ASIAN/PAC.ISL,1028605,187930,40.682398289,-73.840079369
172752748,12/19/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,77,0,25-44,M,WHITE HISPANIC,994016,187149,40.680360362,-73.964791198
172751204,12/19/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,K,79,0,25-44,M,BLACK,1000002,189598,40.687073681,-73.94320361
172749743,12/19/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,B,46,0,45-64,M,WHITE HISPANIC,1010491,249157,40.850522659,-73.905150353
172749332,12/19/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,10,0,25-44,M,ASIAN/PAC.ISL,984456,215989,40.759524609,-73.999257857
172745992,12/19/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,115,1,45-64,M,WHITE HISPANIC,1022285,212504,40.749877374,-73.862727261
172770249,12/19/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553500,F,Q,113,0,<18,M,ASIAN/PAC.ISL,1046405,187113,40.680048726,-73.775909194
172745987,12/19/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,28,0,45-64,M,BLACK,998318,231726,40.802707315,-73.949187588
172776032,12/19/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,0,25-44,M,BLACK,1007034,236608,40.816088874,-73.917688689
172770263,12/19/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,S,121,0,18-24,F,UNKNOWN,937325,151467,40.582301992,-74.168936095
172770262,12/19/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,109,0,45-64,F,ASIAN/PAC.ISL,1031631,216161,40.759869755,-73.828970412
172770258,12/19/2017,115,RECKLESS ENDANGERMENT 2,355,OFFENSES AGAINST THE PERSON,PL 1202000,M,Q,112,1,18-24,M,BLACK,1027498,202160,40.721461728,-73.84397927
172770250,12/19/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,114,0,25-44,M,ASIAN/PAC.ISL,1010104,213746,40.753330352,-73.906685555
172770243,12/19/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553004,F,M,13,0,25-44,M,WHITE HISPANIC,988972,207813,40.737082284,-73.9829623
172751202,12/19/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,B,47,0,25-44,F,BLACK,1020888,259064,40.877677329,-73.867515096
172745986,12/19/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,18,0,<18,F,BLACK,990503,215519,40.758232371,-73.977430585
172752744,12/19/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 2155100,F,B,49,0,25-44,F,WHITE,1025158,249458,40.851293043,-73.852133047
172752755,12/19/2017,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,Q,114,0,45-64,M,ASIAN/PAC.ISL,1007694,219657,40.769561242,-73.915363447
172745985,12/19/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,10,0,25-44,F,BLACK,984456,215989,40.759524609,-73.999257857
172745965,12/19/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,42,1,25-44,M,BLACK,1015308,244373,40.837376359,-73.887760929
172786710,12/19/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553004,F,M,7,0,25-44,M,BLACK,988702,200012,40.715670573,-73.983941744
172786698,12/19/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,K,70,0,25-44,M,BLACK,995435,174621,40.645972092,-73.959695931
172784891,12/19/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,Q,105,0,25-44,M,BLACK,1052931,186742,40.678982191,-73.752384399
172776034,12/19/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601001,F,B,43,0,25-44,F,WHITE HISPANIC,1020183,239283,40.823387291,-73.87017045
172781232,12/19/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,77,0,45-64,M,BLACK,997620,183679,40.670831284,-73.951804256
172776099,12/19/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,123,0,18-24,M,ASIAN/PAC.ISL,914803,125922,40.512038254,-74.249754952
172770228,12/19/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,81,1,18-24,M,BLACK,1003927,186763,40.679284397,-73.92905931
172776091,12/19/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,M,14,15,45-64,M,BLACK,990419,213304,40.752152817,-73.977735823
172776070,12/19/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,17,0,25-44,M,BLACK,992254,214997,40.756798201,-73.971110787
172776059,12/19/2017,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1702500,F,K,63,0,45-64,M,WHITE,1003119,169038,40.630634914,-73.932022008
172752751,12/19/2017,16,"FUGITIVE,FROM OTHER STATES",995,FOR OTHER AUTHORITIES,FOA9000016,I,M,5,0,18-24,M,BLACK,983673,199405,40.714005603,-74.002082807
172750110,12/19/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,K,61,0,25-44,M,WHITE,997089,157976,40.600282802,-73.953767345
172770209,12/19/2017,419,"LARCENY,GRAND FROM PERSON,UNCLASSIFIED",109,GRAND LARCENY,PL 1553005,F,B,52,0,<18,M,BLACK,1017440,256046,40.869407492,-73.879998313
172770207,12/19/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601001,F,B,48,0,<18,M,WHITE HISPANIC,1014690,249741,40.852112087,-73.889969949
172744559,12/19/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,18,0,<18,F,BLACK,990503,215519,40.758232371,-73.977430585
172767797,12/19/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,M,25,0,25-44,M,BLACK HISPANIC,1000279,232139,40.803837547,-73.942103438
172749747,12/19/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,7,0,25-44,M,BLACK,989193,201945,40.720975934,-73.982169141
172749746,12/19/2017,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881,OTHER TRAFFIC INFRACTION,VTL051101A,V,M,30,0,18-24,F,WHITE HISPANIC,998293,242290,40.831702571,-73.949255786
172749326,12/19/2017,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,B,47,0,25-44,M,BLACK,1023907,265337,40.894881677,-73.85656099
172765610,12/19/2017,708,"IMPERSONATION 1, POLICE OFFICER",126,MISCELLANEOUS PENAL LAW,PL 1902600,F,Q,100,0,45-64,M,WHITE HISPANIC,1032481,151939,40.583590539,-73.826361696
172765607,12/19/2017,439,"LARCENY,GRAND FROM OPEN AREAS,",109,GRAND LARCENY,PL 1553501,F,M,18,0,25-44,F,WHITE,991193,218032,40.765129396,-73.974937363
172765604,12/19/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553001,F,M,19,0,45-64,M,WHITE,993570,216847,40.76187469,-73.966358084
172765603,12/19/2017,848,"NY STATE LAWS,UNCLASSIFIED MISDEMEANOR",364,OTHER STATE LAWS (NON PENAL LA,LOC00000UM,M,M,14,0,25-44,M,BLACK,988218,215297,40.757624357,-73.985678665
172763166,12/19/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,72,0,25-44,M,WHITE HISPANIC,984058,178998,40.657993066,-74.000693446
172763162,12/19/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,68,0,45-64,F,WHITE,977091,165610,40.621242972,-74.025789573
172760959,12/19/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601001,F,M,30,0,18-24,M,BLACK HISPANIC,999751,241188,40.828675458,-73.943989716
172760950,12/19/2017,244,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107,BURGLARY,PL 1402000,F,K,67,0,25-44,F,BLACK HISPANIC,997897,175677,40.648867133,-73.9508219
172759454,12/19/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601002,F,M,32,0,25-44,M,BLACK,1002118,242744,40.832941761,-73.935432593
172776063,12/19/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,73,2,<18,M,BLACK,1010707,182888,40.668630731,-73.904630381
172782827,12/19/2017,164,SODOMY 3,116,SEX CRIMES,PL 1304002,F,M,26,0,25-44,M,WHITE,996241,236149,40.814850289,-73.956681848
172784861,12/19/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,K,79,0,25-44,M,WHITE HISPANIC,1000692,192983,40.696363469,-73.94070738
172784866,12/19/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,66,0,18-24,M,ASIAN/PAC.ISL,984595,174587,40.645885824,-73.998758226
172773066,12/19/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,5,0,45-64,M,BLACK,984984,200116,40.715957117,-73.997353676
172773074,12/19/2017,223,"BURGLARY,RESIDENCE,NIGHT",107,BURGLARY,PL 1403001,F,Q,101,0,18-24,M,BLACK,1048956,162048,40.611232664,-73.766952337
172765588,12/19/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,B,52,0,25-44,F,BLACK,1012887,253829,40.863338448,-73.896469785
172755940,12/19/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,46,0,25-44,M,WHITE HISPANIC,1011264,251672,40.85742325,-73.902346124
172760965,12/19/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,100,1,<18,M,WHITE HISPANIC,1035797,153488,40.587823566,-73.814411757
172760962,12/19/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553500,F,M,18,0,25-44,M,WHITE HISPANIC,990140,215273,40.757557412,-73.978741087
172760961,12/19/2017,462,UNAUTHORIZED USE VEHICLE 3,353,UNAUTHORIZED USE OF A VEHICLE,PL 1650501,M,M,5,0,25-44,F,BLACK HISPANIC,983903,200257,40.716344152,-74.001253193
172760937,12/19/2017,106,"ASSAULT 2,1,PEACE OFFICER",106,FELONY ASSAULT,PL 1200800,F,B,42,2,25-44,F,WHITE HISPANIC,1011281,239741,40.824676097,-73.902332756
172755945,12/19/2017,759,"PUBLIC ADMINISTATION,UNCLASS MISDEMEAN 4",359,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,B,41,72,18-24,M,BLACK HISPANIC,1017934,232221,40.804012949,-73.878331833
172755983,12/19/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1554001,F,S,120,0,45-64,F,WHITE,962960,173438,40.642706481,-74.076716903
172759444,12/19/2017,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,K,77,0,25-44,M,BLACK,1003508,185056,40.67459999,-73.930574822
172765587,12/19/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,B,48,0,25-44,F,WHITE HISPANIC,1014516,247209,40.845163097,-73.890610336
172760960,12/19/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601001,F,M,24,0,18-24,M,BLACK,993373,229301,40.79605784,-73.967052307
172763148,12/19/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,B,42,2,25-44,M,WHITE HISPANIC,1011281,239741,40.824676097,-73.902332756
172759455,12/19/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,13,0,25-44,M,BLACK,989407,207867,40.737230258,-73.98139258
172763178,12/19/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,107,0,<18,F,BLACK,1035169,206013,40.731996427,-73.81627617
172759446,12/19/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,K,67,0,25-44,M,BLACK,997897,175677,40.648867133,-73.9508219
172751208,12/19/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,115,0,25-44,F,WHITE HISPANIC,1022500,216397,40.76056173,-73.861929149
172755947,12/19/2017,739,"FRAUD,UNCLASSIFIED-FELONY",112,THEFT-FRAUD,PL 1581500,F,B,44,73,25-44,F,BLACK HISPANIC,1005963,240409,40.82652424,-73.921545638
172763171,12/19/2017,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1657100,M,M,5,0,45-64,M,ASIAN/PAC.ISL,983728,201372,40.719404551,-74.001884563
172760964,12/19/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,32,0,25-44,M,BLACK,999428,236544,40.815929553,-73.945167357
172760935,12/19/2017,177,,116,SEX CRIMES,PL 1306504,F,B,46,0,25-44,M,WHITE HISPANIC,1011881,250411,40.853960274,-73.900120875
172759453,12/19/2017,205,"TRESPASS 2, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401500,M,M,5,97,25-44,F,WHITE HISPANIC,983724,199935,40.71546033,-74.001898881
172759452,12/19/2017,808,TAX LAW,125,OTHER STATE LAWS (NON PENAL LA,TAX1803000,F,M,5,73,45-64,F,WHITE,983907,199959,40.715526213,-74.001238748
172759450,12/19/2017,862,"ADM.CODE,UNCLASSIFIED VIOLATION",675,ADMINISTRATIVE CODE,AC 010125B,V,K,66,0,45-64,M,WHITE HISPANIC,986987,173686,40.643412357,-73.990138952
172759439,12/19/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,44,0,25-44,M,BLACK HISPANIC,1004478,238929,40.822465586,-73.926915863
172759438,12/19/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,B,45,0,25-44,M,BLACK HISPANIC,1030858,255585,40.86808154,-73.831486943
172759437,12/19/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,43,0,45-64,M,BLACK HISPANIC,1018434,238489,40.821214929,-73.87649387
172767800,12/19/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,103,0,18-24,F,BLACK,1040590,196082,40.704705418,-73.796799376
172755968,12/19/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,109,0,25-44,M,WHITE HISPANIC,1032084,216954,40.762043893,-73.827329581
172755958,12/19/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 2155100,F,K,60,0,45-64,M,WHITE,996689,149226,40.576266368,-73.955223876
172754447,12/19/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,K,72,0,<18,F,ASIAN/PAC.ISL,981124,170834,40.635584096,-74.011264331
172751205,12/19/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,30,0,25-44,M,BLACK,1000029,242245,40.831576128,-73.942982699
172773061,12/19/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,32,0,45-64,M,BLACK,999428,236544,40.815929553,-73.945167357
172767776,12/19/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,K,72,0,25-44,M,WHITE HISPANIC,984058,178998,40.657993066,-74.000693446
172773044,12/19/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,K,77,0,45-64,M,BLACK,1002625,183496,40.670320017,-73.933762358
172773033,12/19/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601503,F,K,75,0,25-44,F,BLACK,1017119,183909,40.671411663,-73.881511724
172770264,12/19/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,S,122,0,<18,M,BLACK,953533,146811,40.569593176,-74.110564608
172770222,12/19/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,67,0,25-44,F,BLACK,997897,175677,40.648867133,-73.9508219
172770205,12/19/2017,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 24030M1,M,B,47,0,45-64,M,BLACK,1026486,262591,40.887332818,-73.847250013
172767779,12/19/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,K,77,2,25-44,F,BLACK,1001946,184888,40.674142128,-73.936206395
172765590,12/19/2017,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1701004,F,B,46,1,25-44,M,BLACK,1010891,252143,40.858717137,-73.903692643
172763153,12/19/2017,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,B,42,0,25-44,M,BLACK HISPANIC,1016001,244593,40.83797773,-73.885255456
172752746,12/19/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,60,0,<18,F,WHITE HISPANIC,987744,149251,40.576343024,-73.987423822
172754446,12/19/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,77,0,18-24,F,BLACK,1003508,185056,40.67459999,-73.930574822
172755952,12/19/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,K,72,0,25-44,F,ASIAN/PAC.ISL,981124,170834,40.635584096,-74.011264331
172759442,12/19/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,94,1,25-44,M,BLACK,999667,199605,40.714541144,-73.944388631
172767793,12/19/2017,625,"DISORDERLY CONDUCT SUBD 1,2,3,4,5,6,7",572,DISORDERLY CONDUCT,PL 2402005,V,M,1,0,45-64,M,WHITE,981290,196898,40.707124005,-74.010677687
172767773,12/19/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 2155100,F,K,75,0,45-64,M,BLACK,1017119,183909,40.671411663,-73.881511724
172749744,12/19/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,75,0,25-44,M,BLACK,1018247,187049,40.680025989,-73.877429555
172767769,12/19/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,44,0,25-44,M,WHITE HISPANIC,1009713,244297,40.837185665,-73.907980975
172767767,12/19/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,B,48,0,25-44,F,BLACK,1015449,250935,40.855386611,-73.887220838
172781265,12/19/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,M,23,2,45-64,F,BLACK,1000552,225907,40.786731898,-73.941132468
172789083,12/19/2017,291,"CONSPIRACY 4, 3",126,MISCELLANEOUS PENAL LAW,PL 1051001,F,B,46,0,45-64,M,BLACK HISPANIC,1007395,250193,40.853374828,-73.916337616
172788808,12/19/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,122,0,45-64,M,BLACK,954827,148519,40.574285688,-74.105914405
172745993,12/19/2017,744,BAIL JUMPING 3,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2155500,M,Q,101,0,25-44,M,BLACK,1052204,159911,40.605342746,-73.755275702
172788806,12/19/2017,565,"PROSTITUTION, PATRONIZING 4, 3",356,PROSTITUTION & RELATED OFFENSES,PL 2300400,M,Q,113,0,18-24,M,BLACK,1042452,184664,40.673353666,-73.790182344
172788790,12/19/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553004,F,M,1,0,25-44,M,WHITE,979794,199745,40.714937718,-74.016075402
172788642,12/19/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 2650303,F,K,73,0,25-44,M,BLACK,1008713,185945,40.677027241,-73.911807167
172744543,12/19/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,43,0,45-64,M,BLACK,1025137,242074,40.831026239,-73.852253972
172744560,12/19/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,10,0,25-44,M,BLACK,984456,215989,40.759524609,-73.999257857
172745972,12/19/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,94,0,25-44,M,WHITE,998076,201106,40.718663659,-73.950124666
172749340,12/19/2017,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881,OTHER TRAFFIC INFRACTION,VTL051101A,V,Q,103,0,45-64,M,BLACK,1043340,193789,40.698393751,-73.786901079
172781248,12/19/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401000,M,K,79,0,18-24,F,WHITE HISPANIC,1000382,192387,40.694728158,-73.941826747
172788446,12/19/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,43,2,45-64,M,BLACK,1022040,240165,40.825800379,-73.86345589
172789113,12/19/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,114,0,25-44,M,AMER IND,1009018,216843,40.761833932,-73.910593888
172781273,12/19/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,14,0,18-24,F,BLACK HISPANIC,988058,214775,40.75619167,-73.986256492
172767789,12/19/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,20,0,25-44,M,BLACK,991202,224999,40.784251979,-73.974897666
172770208,12/19/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 121110A,M,B,52,0,18-24,M,WHITE HISPANIC,1017440,256046,40.869407492,-73.879998313
